MMSI,Latitude,Longitude,COG,SOG,Time
205281530,51.1403,2.7447,355.5,0.0,20/11/2018 15:39:58.006
235103062,52.4731,1.7519,360.0,0.0,20/11/2018 15:39:58.214
249486000,51.4506,0.3648,187.0,0.0,20/11/2018 15:39:58.215
205654000,51.2276,2.9328,145.0,0.0,20/11/2018 15:39:58.350
311000463,52.5797,1.7436,48.6,0.3,20/11/2018 15:39:58.817
235003431,51.3839,1.5083,358.5,15.3,20/11/2018 15:39:59.147
235053693,51.4874,0.1762,238.8,0.0,20/11/2018 15:39:59.293
232007860,52.2346,1.9521,88.0,2.7,20/11/2018 15:39:59.344
235001841,50.7916,0.3263,284.4,0.0,20/11/2018 15:39:59.360
311297000,51.243,1.7685,218.8,19.3,20/11/2018 15:39:59.367
564224000,51.0499,1.8049,58.7,4.3,20/11/2018 15:39:59.405
210620000,52.5587,1.8772,160.0,1.0,20/11/2018 15:39:59.407
235085345,51.4952,0.4569,27.1,0.3,20/11/2018 15:39:59.477
232004783,51.1168,1.3117,190.0,0.2,20/11/2018 15:39:59.670
255805777,50.7747,1.3943,19.0,8.2,20/11/2018 15:39:59.815
235082717,50.9931,1.6899,306.5,21.3,20/11/2018 15:39:59.859
249988000,52.5518,2.1154,22.0,5.2,20/11/2018 15:39:59.927
227384000,51.1704,1.8964,273.9,1.4,20/11/2018 15:40:00.102
235108425,51.4939,0.1758,4.1,6.3,20/11/2018 15:40:00.256
205557000,51.236,2.9234,331.0,3.0,20/11/2018 15:40:00.680
245070000,52.5102,1.9698,170.4,7.1,20/11/2018 15:40:00.684
235103697,51.4447,0.3963,211.6,0.0,20/11/2018 15:40:01.102
355420000,51.1135,1.5875,222.0,13.8,20/11/2018 15:40:01.151
538003844,51.337,1.8532,208.4,11.8,20/11/2018 15:40:01.153
664444000,51.5068,0.5246,260.0,0.0,20/11/2018 15:40:01.491
235112231,52.4757,1.7581,355.1,0.0,20/11/2018 15:40:01.853
219491000,51.2319,2.9337,246.9,0.0,20/11/2018 15:40:01.970
212542000,50.8161,0.9524,230.4,10.2,20/11/2018 15:40:03.841
205112000,51.2289,2.9304,299.7,0.1,20/11/2018 15:40:04.041
314377000,51.0753,1.473,228.7,10.8,20/11/2018 15:40:04.203
227022800,51.1107,1.3689,123.0,10.9,20/11/2018 15:40:04.264
235082716,50.9649,1.7785,77.6,16.9,20/11/2018 15:40:04.264
253465000,51.2312,2.9346,66.0,0.0,20/11/2018 15:40:04.448
232001470,51.0967,1.3998,124.0,17.9,20/11/2018 15:40:04.652
538004273,51.3657,2.8869,77.3,10.3,20/11/2018 15:40:04.658
235095778,51.2303,2.9359,228.0,0.0,20/11/2018 15:40:04.825
246836000,51.2245,2.9334,317.3,0.0,20/11/2018 15:40:04.942
636016321,51.5027,0.4906,313.8,0.0,20/11/2018 15:40:05.497
235022603,51.4445,0.3944,0.0,0.0,20/11/2018 15:40:05.548
232010625,52.0079,1.1938,138.6,0.1,20/11/2018 15:40:05.556
636092138,52.4985,2.6616,2.0,9.3,20/11/2018 15:40:05.603
227117600,51.112,1.7306,244.5,102.3,20/11/2018 15:40:06.661
232008120,51.4448,0.396,277.7,0.0,20/11/2018 15:40:07.085
232000790,51.4488,0.3415,130.8,2.2,20/11/2018 15:40:07.191
205342000,51.1358,2.7462,314.3,0.0,20/11/2018 15:40:07.209
205015300,51.1409,2.7451,35.5,0.0,20/11/2018 15:40:07.210
245231000,51.4371,2.9701,290.0,11.4,20/11/2018 15:40:07.212
305996000,51.449,0.3354,273.2,0.0,20/11/2018 15:40:07.342
232003119,51.4623,0.2993,355.3,0.0,20/11/2018 15:40:07.545
308876000,51.463,0.331,98.6,0.0,20/11/2018 15:40:07.636
227104700,51.0798,1.6959,223.0,4.4,20/11/2018 15:40:07.982
226183000,51.1235,1.7207,292.8,2.6,20/11/2018 15:40:09.026
245381000,51.439,2.9293,113.0,9.4,20/11/2018 15:40:09.461
636013386,52.5808,1.7323,159.0,0.1,20/11/2018 15:40:09.591
244901000,50.7406,0.8724,223.6,10.6,20/11/2018 15:40:09.837
305203000,51.6235,0.792,336.5,0.0,20/11/2018 15:40:10.175
565028000,51.3136,2.1938,96.2,12.5,20/11/2018 15:40:10.906
219624000,51.3098,2.1104,1.0,9.6,20/11/2018 15:40:10.907
563499000,50.5516,0.1298,253.0,14.3,20/11/2018 15:40:11.032
235106809,52.4744,1.7135,117.1,0.0,20/11/2018 15:40:11.593
256947000,51.5054,0.5178,320.9,0.2,20/11/2018 15:40:11.798
245581000,51.3156,2.3999,48.5,1.0,20/11/2018 15:40:12.823
257082000,51.3338,2.3898,66.4,4.2,20/11/2018 15:40:12.930
564185000,51.3625,2.7685,92.8,9.2,20/11/2018 15:40:13.587
235098066,51.4709,0.3078,271.4,8.5,20/11/2018 15:40:14.040
244948000,50.6417,0.7367,234.0,11.1,20/11/2018 15:40:14.966
235010500,51.0325,1.8686,87.5,18.9,20/11/2018 15:40:14.995
205161000,51.2227,1.7755,242.6,1.1,20/11/2018 15:40:14.996
235060766,52.0518,1.1612,339.7,0.0,20/11/2018 15:40:15.316
249436000,51.4712,0.2484,167.9,0.0,20/11/2018 15:40:15.366
235068963,52.8219,2.5068,310.6,11.6,20/11/2018 15:40:15.551
477423900,50.967,1.2443,229.0,16.1,20/11/2018 15:40:15.661
232004784,51.1167,1.3117,313.1,0.0,20/11/2018 15:40:15.705
232011626,51.3993,0.5665,284.7,4.2,20/11/2018 15:40:15.981
235077715,51.1003,1.6696,330.6,9.9,20/11/2018 15:40:16.026
244642000,50.8218,0.9775,233.5,12.8,20/11/2018 15:40:16.119
374032000,51.4593,0.3557,264.9,0.0,20/11/2018 15:40:16.911
235022612,51.4456,0.3749,176.3,0.1,20/11/2018 15:40:16.987
227106400,51.0881,1.7072,207.8,4.2,20/11/2018 15:40:17.050
355481000,50.8493,1.0578,228.2,12.9,20/11/2018 15:40:17.269
250000256,52.3191,1.6651,51.9,0.0,20/11/2018 15:40:17.981
235116489,51.4039,0.5337,109.7,0.0,20/11/2018 15:40:18.217
246846000,51.0609,1.7004,46.0,8.1,20/11/2018 15:40:19.048
227832880,51.0952,1.7341,52.2,2.0,20/11/2018 15:40:19.171
235039652,50.791,0.3276,338.3,0.0,20/11/2018 15:40:19.312
311037500,51.1104,1.772,42.9,9.3,20/11/2018 15:40:19.624
002278000,50.9671,1.8476,274.0,0.0,20/11/2018 15:40:19.626
244820968,51.2251,2.9364,217.6,0.0,20/11/2018 15:40:19.954
253112000,51.4644,0.454,229.0,0.0,20/11/2018 15:40:19.966
538007856,51.5895,2.2083,220.0,9.9,20/11/2018 15:40:20.745
636017389,51.0637,1.8339,351.0,0.1,20/11/2018 15:40:20.960
309186000,51.455,0.354,193.3,0.0,20/11/2018 15:40:21.058
235052172,52.5967,1.7272,360.0,0.1,20/11/2018 15:40:21.605
232002280,51.3915,1.3826,0.0,0.0,20/11/2018 15:40:21.776
355468000,51.4584,0.3575,134.3,0.0,20/11/2018 15:40:22.357
352672000,51.4837,0.9718,73.0,11.0,20/11/2018 15:40:23.289
205115000,51.2244,2.867,90.9,17.6,20/11/2018 15:40:23.307
232003580,51.4741,1.3782,279.2,8.4,20/11/2018 15:40:23.309
205509000,51.4846,1.2864,271.9,15.0,20/11/2018 15:40:23.398
355507000,52.3137,2.3497,223.9,3.5,20/11/2018 15:40:23.536
245176000,51.5191,1.0082,252.0,0.3,20/11/2018 15:40:24.056
314465000,51.3653,2.196,286.0,11.5,20/11/2018 15:40:24.177
235055098,51.4509,0.3664,233.1,0.0,20/11/2018 15:40:24.299
235095777,51.2299,2.937,0.0,0.0,20/11/2018 15:40:24.676
255802950,52.3766,2.3086,188.0,9.9,20/11/2018 15:40:24.677
253415000,51.2306,2.9356,251.0,0.0,20/11/2018 15:40:24.733
228096900,51.0543,1.6433,105.9,1.9,20/11/2018 15:40:25.119
235089286,51.4049,0.5329,360.0,0.0,20/11/2018 15:40:25.201
228231600,51.0991,1.7332,73.7,2.3,20/11/2018 15:40:25.291
228085000,51.0611,1.5336,302.5,19.6,20/11/2018 15:40:25.292
219115000,51.41,1.9339,211.8,16.8,20/11/2018 15:40:25.294
244590000,51.7163,1.9949,240.0,16.2,20/11/2018 15:40:25.306
305530000,52.5586,1.972,254.0,0.8,20/11/2018 15:40:25.857
311041700,52.4087,2.4163,118.0,8.3,20/11/2018 15:40:26.028
210819000,51.6925,1.4531,39.0,14.6,20/11/2018 15:40:26.279
212487000,51.9433,1.3148,338.0,3.7,20/11/2018 15:40:26.314
245072000,52.5787,2.0116,16.3,5.6,20/11/2018 15:40:26.328
256757000,50.731,0.9067,235.3,14.2,20/11/2018 15:40:26.751
235037917,51.9509,1.3131,0.5,0.1,20/11/2018 15:40:27.489
219447000,51.2275,2.9332,314.1,0.0,20/11/2018 15:40:27.786
246518000,50.6375,0.5505,230.9,15.9,20/11/2018 15:40:29.690
209361000,51.4614,0.3398,328.2,0.1,20/11/2018 15:40:30.023
248759000,51.0593,1.7566,134.2,11.8,20/11/2018 15:40:30.133
227141900,51.1012,1.7367,35.6,2.2,20/11/2018 15:40:30.143
563101000,51.5351,1.7953,109.8,2.3,20/11/2018 15:40:30.144
305786000,51.4588,0.3486,6.2,0.0,20/11/2018 15:40:30.818
235108057,52.4759,1.7578,292.0,0.1,20/11/2018 15:40:30.848
235107401,51.3296,1.4221,163.5,0.0,20/11/2018 15:40:31.094
235085696,51.4456,0.3747,166.7,0.1,20/11/2018 15:40:31.323
232003331,52.599,1.7261,26.1,0.0,20/11/2018 15:40:31.329
229398000,51.4506,0.3635,304.0,0.0,20/11/2018 15:40:31.470
235086068,51.3296,1.4215,193.8,0.0,20/11/2018 15:40:31.793
236553000,51.4764,1.7519,27.0,8.1,20/11/2018 15:40:31.794
235070402,52.4731,1.7515,360.0,0.0,20/11/2018 15:40:31.844
227144600,51.0975,1.6952,21.9,2.4,20/11/2018 15:40:32.311
311000448,51.4166,1.9176,208.8,14.5,20/11/2018 15:40:32.380
235102028,52.4757,1.7236,327.1,0.0,20/11/2018 15:40:32.652
209672000,51.1213,1.8258,46.0,9.5,20/11/2018 15:40:33.046
244597000,51.4605,0.3327,298.3,0.0,20/11/2018 15:40:33.183
235084467,51.3288,1.4207,336.1,0.0,20/11/2018 15:40:33.338
246057000,51.6507,2.223,31.0,4.9,20/11/2018 15:40:33.685
205272000,51.2557,2.7762,244.1,4.6,20/11/2018 15:40:33.687
247003000,52.758,2.0655,291.0,9.5,20/11/2018 15:40:33.689
248058000,52.6085,2.788,43.6,7.4,20/11/2018 15:40:33.773
205298790,50.7587,2.9857,60.7,3.8,20/11/2018 15:40:33.818
205111000,51.2315,2.9254,245.6,0.0,20/11/2018 15:40:33.928
232814000,52.6021,1.7642,214.1,6.9,20/11/2018 15:40:34.302
235011848,51.4447,0.3969,220.5,0.1,20/11/2018 15:40:34.348
249679000,51.4699,0.2513,123.0,0.0,20/11/2018 15:40:34.349
205591000,51.2312,2.9256,2.5,0.0,20/11/2018 15:40:34.487
235117092,51.4594,0.277,270.7,6.8,20/11/2018 15:40:34.497
664296000,51.5362,1.4805,330.0,0.1,20/11/2018 15:40:34.710
229879000,51.3857,1.8514,206.9,10.3,20/11/2018 15:40:35.083
235091503,51.9572,1.3004,219.9,0.9,20/11/2018 15:40:35.088
235108059,52.4761,1.7571,244.3,0.1,20/11/2018 15:40:35.351
305234000,51.1335,1.5862,227.0,18.0,20/11/2018 15:40:35.419
305741000,51.5026,0.6104,272.6,15.7,20/11/2018 15:40:35.774
218850000,50.8306,1.4448,28.4,14.5,20/11/2018 15:40:35.942
636015020,51.3429,2.2955,268.3,8.9,20/11/2018 15:40:36.724
235069704,51.9511,1.3139,336.3,0.0,20/11/2018 15:40:37.640
246419000,51.1009,1.7736,43.4,4.5,20/11/2018 15:40:38.290
235113125,51.9516,1.315,268.9,0.0,20/11/2018 15:40:38.731
232001240,51.4552,0.2758,321.4,0.0,20/11/2018 15:40:38.864
233322000,51.467,0.298,43.7,10.9,20/11/2018 15:40:39.343
636092275,51.1978,1.6309,199.3,13.9,20/11/2018 15:40:39.593
351895000,50.7513,0.8233,230.8,8.2,20/11/2018 15:40:39.703
212637000,51.16,1.6402,228.6,16.5,20/11/2018 15:40:39.941
319922000,50.7735,0.6418,59.5,5.7,20/11/2018 15:40:39.966
235114576,51.3297,1.4228,291.3,0.0,20/11/2018 15:40:40.119
232005627,52.4753,1.7585,325.9,0.0,20/11/2018 15:40:40.480
209010000,51.4543,0.3516,236.7,0.0,20/11/2018 15:40:41.061
210226000,51.0526,1.7801,248.7,0.1,20/11/2018 15:40:42.166
246824000,51.5078,1.498,44.0,0.0,20/11/2018 15:40:42.445
205639000,51.2267,2.9345,305.9,0.0,20/11/2018 15:40:43.081
212931000,51.2173,2.0596,59.4,11.0,20/11/2018 15:40:44.124
235113128,51.9497,1.3105,207.8,9.0,20/11/2018 15:40:44.126
235005980,52.4754,1.7196,312.3,0.0,20/11/2018 15:40:44.368
351783000,50.7458,0.9385,234.6,15.5,20/11/2018 15:40:45.231
235012605,51.4448,0.3959,225.3,0.0,20/11/2018 15:40:45.293
309281000,50.9351,1.4984,43.0,13.3,20/11/2018 15:40:45.371
230357000,52.04,2.0275,267.8,14.0,20/11/2018 15:40:45.966
244116000,51.5049,0.8811,198.1,0.4,20/11/2018 15:40:46.160
311702000,51.1553,1.8639,61.0,10.2,20/11/2018 15:40:46.597
235077831,51.3296,1.422,297.9,0.0,20/11/2018 15:40:46.614
245928000,51.185,1.9216,85.7,9.2,20/11/2018 15:40:46.668
235056698,51.8507,0.9652,0.0,0.0,20/11/2018 15:40:46.920
205107000,51.2293,2.9296,276.2,0.1,20/11/2018 15:40:47.367
563039700,51.9405,1.505,262.1,13.9,20/11/2018 15:40:47.943
232007488,51.4514,0.7464,242.1,6.4,20/11/2018 15:40:48.705
235000164,51.9509,1.315,75.2,0.0,20/11/2018 15:40:48.884
209214000,51.0382,1.6684,42.6,7.0,20/11/2018 15:40:49.000
232007020,52.5902,1.7283,13.9,0.0,20/11/2018 15:40:49.219
256759000,51.5055,0.5195,333.0,0.0,20/11/2018 15:40:49.362
477585800,51.4549,0.3259,345.9,0.0,20/11/2018 15:40:49.573
235050291,52.601,1.7266,360.0,0.0,20/11/2018 15:40:49.652
235114568,51.3296,1.4226,281.5,0.0,20/11/2018 15:40:50.035
352871000,51.9476,1.3138,206.0,0.0,20/11/2018 15:40:50.043
249040000,51.4505,0.3642,324.0,0.0,20/11/2018 15:40:50.102
235072883,51.4545,0.3458,89.4,2.6,20/11/2018 15:40:50.151
220234000,50.9357,1.2182,225.5,13.4,20/11/2018 15:40:50.281
228244700,51.0418,2.3588,353.0,0.0,20/11/2018 15:40:50.339
235028825,51.0442,2.0093,274.1,19.5,20/11/2018 15:40:50.479
563016500,51.4039,1.9727,159.1,10.4,20/11/2018 15:40:50.488
232018152,50.7953,0.3275,360.0,0.0,20/11/2018 15:40:50.688
235069806,50.7943,0.3282,0.0,0.0,20/11/2018 15:40:50.775
205088000,51.2331,2.9235,304.8,0.1,20/11/2018 15:40:51.030
209488000,50.6748,0.6217,236.0,11.9,20/11/2018 15:40:51.035
235062747,52.4732,1.7515,214.1,0.1,20/11/2018 15:40:51.173
235066459,52.4731,1.7511,115.4,0.1,20/11/2018 15:40:51.315
235114376,51.3296,1.4218,349.0,0.0,20/11/2018 15:40:51.568
205072000,51.2483,2.9092,147.0,11.0,20/11/2018 15:40:51.654
235018872,52.4732,1.7511,360.0,0.1,20/11/2018 15:40:51.698
232009775,52.0069,1.1932,360.0,0.0,20/11/2018 15:40:51.993
232017797,51.4953,0.0628,360.0,0.0,20/11/2018 15:40:52.053
205294000,51.2321,2.9357,320.1,0.0,20/11/2018 15:40:52.283
235022613,51.4446,0.3944,196.0,0.1,20/11/2018 15:40:52.330
257206000,51.4591,0.3515,88.8,0.1,20/11/2018 15:40:52.360
235117937,52.6043,1.7255,254.9,0.0,20/11/2018 15:40:53.090
235114598,51.4456,0.3744,23.0,0.1,20/11/2018 15:40:53.091
244230000,51.2321,2.9307,354.8,0.0,20/11/2018 15:40:53.166
235099481,51.4464,0.3933,88.9,2.5,20/11/2018 15:40:53.329
235116921,52.4734,1.7546,0.0,0.0,20/11/2018 15:40:53.753
219876000,52.7252,2.0163,347.0,10.8,20/11/2018 15:40:53.817
477737700,51.9454,1.3149,339.0,0.0,20/11/2018 15:40:53.903
219017204,51.2338,2.9283,307.6,0.0,20/11/2018 15:40:54.412
230652000,51.352,2.4571,73.3,18.5,20/11/2018 15:40:54.461
230653000,51.5,0.6838,276.1,16.4,20/11/2018 15:40:54.525
205541000,51.2226,2.9362,322.8,0.0,20/11/2018 15:40:54.660
209072000,51.8049,1.4737,355.9,1.5,20/11/2018 15:40:54.745
220612000,52.5964,1.7539,325.8,0.3,20/11/2018 15:40:54.762
351407000,51.4579,0.3572,8.0,0.1,20/11/2018 15:40:54.764
235116011,51.9484,1.2485,351.0,0.1,20/11/2018 15:40:54.874
229107000,51.117,1.7924,43.5,6.6,20/11/2018 15:40:55.021
352090000,50.8962,1.166,226.5,14.1,20/11/2018 15:40:55.268
219018271,50.6972,1.3736,27.9,11.2,20/11/2018 15:40:55.416
232001040,50.9703,1.8439,335.8,2.0,20/11/2018 15:40:55.938
235095943,51.3589,2.4093,252.1,12.0,20/11/2018 15:40:55.939
205595000,51.2268,2.9346,315.3,0.0,20/11/2018 15:40:56.220
218859000,51.5422,2.036,222.5,15.0,20/11/2018 15:40:56.818
256784000,51.2121,1.7404,220.0,13.3,20/11/2018 15:40:56.818
229978000,51.0518,2.1131,267.6,15.4,20/11/2018 15:40:56.950
205281000,51.1342,2.7471,291.6,0.0,20/11/2018 15:40:56.951
205779710,51.1425,2.7443,135.3,0.0,20/11/2018 15:40:56.951
205363410,51.1377,2.749,360.0,0.0,20/11/2018 15:40:56.953
232017252,51.4091,0.5297,360.0,0.0,20/11/2018 15:40:57.597
235021316,52.0521,1.1612,167.7,0.0,20/11/2018 15:40:57.604
220284000,51.9528,1.3122,32.0,0.0,20/11/2018 15:40:57.792
538004885,51.0654,1.8532,311.0,0.1,20/11/2018 15:40:58.603
256565000,51.274,2.2646,55.9,13.1,20/11/2018 15:40:58.815
255805777,50.7769,1.3954,18.0,8.2,20/11/2018 15:40:59.101
235082717,50.9965,1.6823,306.4,21.5,20/11/2018 15:40:59.145
311297000,51.2389,1.7627,222.6,19.7,20/11/2018 15:40:59.294
250001268,52.0378,1.1583,165.0,0.0,20/11/2018 15:40:59.307
235085345,51.4952,0.4569,22.7,0.3,20/11/2018 15:40:59.323
257010590,52.5788,1.739,28.6,0.1,20/11/2018 15:40:59.610
249486000,51.4505,0.3648,187.0,0.0,20/11/2018 15:40:59.756
205191000,50.7583,0.7341,39.1,4.3,20/11/2018 15:41:00.105
374124000,51.0773,1.7131,54.0,10.0,20/11/2018 15:41:00.267
235105354,52.4827,1.6702,163.8,0.1,20/11/2018 15:41:00.634
244650814,51.4906,0.1834,228.4,0.0,20/11/2018 15:41:00.947
355420000,51.1107,1.5832,222.0,13.8,20/11/2018 15:41:01.196
255805340,52.9309,1.908,119.1,9.8,20/11/2018 15:41:01.283
235103276,51.4771,0.2373,316.9,6.0,20/11/2018 15:41:01.786
232001060,50.967,1.7638,265.0,19.8,20/11/2018 15:41:02.110
235024568,51.9486,1.2475,307.6,0.0,20/11/2018 15:41:03.023
232011624,51.4453,0.4087,345.7,0.1,20/11/2018 15:41:03.077
235073887,51.9485,1.2475,307.5,0.0,20/11/2018 15:41:03.171
232017796,51.4978,0.0616,312.2,0.4,20/11/2018 15:41:03.260
212542000,50.8145,0.9487,232.8,10.1,20/11/2018 15:41:03.428
205206190,51.2212,2.9378,302.4,0.0,20/11/2018 15:41:03.624
235105282,52.4745,1.7357,30.0,0.0,20/11/2018 15:41:03.851
235003431,51.3884,1.5077,6.9,15.6,20/11/2018 15:41:04.217
244750645,51.3576,1.6605,257.1,6.5,20/11/2018 15:41:04.228
228006800,50.9673,1.8537,233.6,0.0,20/11/2018 15:41:04.229
235004740,51.3294,1.4199,360.0,0.0,20/11/2018 15:41:04.816
235103062,52.4731,1.7519,360.0,0.0,20/11/2018 15:41:05.160
576152000,51.049,2.3597,0.0,0.0,20/11/2018 15:41:06.061
205592000,51.3372,2.7827,129.6,14.7,20/11/2018 15:41:06.062
210620000,52.5586,1.8773,174.9,1.0,20/11/2018 15:41:06.643
235001841,50.7915,0.3263,323.0,0.0,20/11/2018 15:41:06.815
308876000,51.463,0.3309,98.6,0.0,20/11/2018 15:41:07.130
564224000,51.0506,1.8071,57.7,3.6,20/11/2018 15:41:07.130
227104700,51.0789,1.6946,222.0,4.4,20/11/2018 15:41:07.131
212947000,51.5715,1.7636,79.3,1.7,20/11/2018 15:41:07.133
235069037,51.3285,1.4199,2.1,0.1,20/11/2018 15:41:07.232
232008120,51.4448,0.396,311.4,0.0,20/11/2018 15:41:07.509
235022603,51.4445,0.3944,0.0,0.0,20/11/2018 15:41:07.512
232000790,51.4484,0.3418,185.3,1.4,20/11/2018 15:41:07.550
305996000,51.449,0.3354,273.2,0.0,20/11/2018 15:41:07.605
245070000,52.5081,1.9705,169.5,6.9,20/11/2018 15:41:07.881
232001470,51.0937,1.4072,122.0,18.1,20/11/2018 15:41:07.989
232003119,51.4623,0.2993,355.3,0.1,20/11/2018 15:41:08.181
232007977,52.4758,1.7578,305.1,0.0,20/11/2018 15:41:08.211
636016321,51.5027,0.4906,158.8,0.0,20/11/2018 15:41:08.255
249988000,52.5533,2.1162,22.7,5.1,20/11/2018 15:41:08.423
235024997,52.4753,1.7258,8.1,0.1,20/11/2018 15:41:09.503
226183000,51.1236,1.7189,258.7,4.2,20/11/2018 15:41:09.896
227142900,51.0775,1.7068,201.4,4.0,20/11/2018 15:41:09.898
538003844,51.3337,1.8504,208.6,11.8,20/11/2018 15:41:09.899
235106254,52.0505,1.1624,0.0,0.0,20/11/2018 15:41:10.367
000012388,52.0465,1.1625,184.4,0.1,20/11/2018 15:41:10.367
235082716,50.9666,1.7865,70.4,17.0,20/11/2018 15:41:11.476
256947000,51.5054,0.5177,324.4,0.3,20/11/2018 15:41:11.844
563499000,50.5504,0.1239,252.2,14.3,20/11/2018 15:41:12.177
232007501,51.9954,1.2696,165.7,0.0,20/11/2018 15:41:12.196
227022800,51.1086,1.3739,122.1,12.1,20/11/2018 15:41:12.197
205112000,51.2289,2.9303,292.7,0.1,20/11/2018 15:41:13.197
219624000,51.3124,2.1105,1.0,9.7,20/11/2018 15:41:13.504
205970200,51.1432,2.7478,325.3,0.0,20/11/2018 15:41:14.271
636092366,51.9626,1.5274,239.6,0.2,20/11/2018 15:41:14.290
212905000,51.583,2.8637,226.6,0.3,20/11/2018 15:41:14.743
235098066,51.4709,0.3039,257.1,8.8,20/11/2018 15:41:15.185
233344000,52.0996,1.7654,53.3,1.7,20/11/2018 15:41:15.764
232011626,51.3995,0.5646,275.5,4.3,20/11/2018 15:41:15.895
235010500,51.0324,1.8768,89.0,18.8,20/11/2018 15:41:16.443
205161000,51.2226,1.775,246.3,1.1,20/11/2018 15:41:16.444
249436000,51.4712,0.2484,167.9,0.0,20/11/2018 15:41:16.453
374032000,51.4593,0.3557,264.9,0.0,20/11/2018 15:41:17.850
235022612,51.4456,0.3749,225.2,0.0,20/11/2018 15:41:17.924
564185000,51.3624,2.7729,91.9,9.3,20/11/2018 15:41:18.294
234450000,51.4133,1.3735,203.0,0.1,20/11/2018 15:41:18.676
355481000,50.8468,1.0535,227.8,12.9,20/11/2018 15:41:18.790
205557000,51.2369,2.9227,335.0,3.1,20/11/2018 15:41:19.104
235039652,50.791,0.3275,0.0,0.0,20/11/2018 15:41:19.526
232004783,51.1168,1.3117,208.0,0.1,20/11/2018 15:41:19.572
246846000,51.0625,1.7029,45.0,8.2,20/11/2018 15:41:20.477
227832880,51.0955,1.7347,52.8,1.8,20/11/2018 15:41:21.325
311037500,51.1124,1.7748,40.6,9.4,20/11/2018 15:41:21.569
232002280,51.3915,1.3825,21.1,0.0,20/11/2018 15:41:22.386
002278000,50.9671,1.8476,283.3,0.0,20/11/2018 15:41:22.507
235112026,51.0085,2.1818,339.4,0.0,20/11/2018 15:41:22.508
235077715,51.1026,1.667,334.1,8.9,20/11/2018 15:41:22.509
232007487,51.4465,0.7427,246.8,0.0,20/11/2018 15:41:22.992
477423900,50.9638,1.2383,229.0,16.0,20/11/2018 15:41:23.155
636092138,52.5019,2.6618,1.0,9.3,20/11/2018 15:41:23.360
309186000,51.455,0.354,193.3,0.0,20/11/2018 15:41:23.523
352672000,51.4847,0.9765,74.0,11.0,20/11/2018 15:41:23.703
232003580,51.4744,1.3745,276.3,8.5,20/11/2018 15:41:23.813
205594200,51.1421,2.7494,191.0,0.0,20/11/2018 15:41:23.816
205958610,51.1425,2.745,346.5,0.1,20/11/2018 15:41:23.818
244820414,51.1431,2.7443,263.0,0.0,20/11/2018 15:41:23.820
244650275,51.1418,2.7447,360.0,0.0,20/11/2018 15:41:23.821
205692310,51.1431,2.7482,0.0,0.0,20/11/2018 15:41:23.822
314377000,51.0728,1.4682,230.9,10.9,20/11/2018 15:41:24.197
205115000,51.2251,2.8745,76.8,15.0,20/11/2018 15:41:24.373
235114368,52.6031,1.7252,350.8,0.0,20/11/2018 15:41:24.425
232013153,52.0516,1.1583,290.9,0.0,20/11/2018 15:41:24.485
355507000,52.3129,2.3484,228.2,3.8,20/11/2018 15:41:26.354
244642000,50.8192,0.9723,231.8,12.8,20/11/2018 15:41:27.067
210819000,51.6958,1.4573,38.0,14.6,20/11/2018 15:41:27.125
235070582,51.8634,1.2581,35.5,0.0,20/11/2018 15:41:27.690
218005000,52.0477,1.1631,84.8,0.0,20/11/2018 15:41:28.284
245381000,51.4375,2.9342,116.0,9.2,20/11/2018 15:41:28.470
304067000,51.0508,1.8316,323.0,0.6,20/11/2018 15:41:28.698
235104232,51.231,2.9349,321.0,0.0,20/11/2018 15:41:29.095
209361000,51.4614,0.3398,328.2,0.1,20/11/2018 15:41:29.132
228085000,51.0644,1.5258,303.8,19.8,20/11/2018 15:41:29.212
235051992,51.4465,0.7429,289.3,0.0,20/11/2018 15:41:30.047
248759000,51.0567,1.7599,139.5,11.8,20/11/2018 15:41:30.097
232001260,51.4007,0.5432,276.0,0.1,20/11/2018 15:41:30.352
235108602,52.5921,1.7268,329.9,0.0,20/11/2018 15:41:30.394
235108425,51.4971,0.1754,344.5,8.3,20/11/2018 15:41:30.473
235055098,51.4509,0.3664,267.4,0.0,20/11/2018 15:41:30.474
229398000,51.4506,0.3635,304.0,0.0,20/11/2018 15:41:31.049
236553000,51.4786,1.7531,26.6,8.4,20/11/2018 15:41:31.434
235086068,51.3296,1.4215,188.4,0.0,20/11/2018 15:41:31.488
228231600,51.0996,1.7335,341.4,2.5,20/11/2018 15:41:31.491
565028000,51.3129,2.2013,95.8,12.6,20/11/2018 15:41:31.492
219115000,51.4055,1.9295,211.2,16.9,20/11/2018 15:41:31.494
256757000,50.7286,0.9011,235.4,14.2,20/11/2018 15:41:31.575
311000448,51.4131,1.9144,209.1,14.5,20/11/2018 15:41:32.064
235004900,52.2261,2.2277,107.1,3.2,20/11/2018 15:41:32.202
235099951,51.2173,2.9434,16.1,0.0,20/11/2018 15:41:32.334
205274490,51.0921,2.851,344.9,3.6,20/11/2018 15:41:32.793
304585000,51.384,0.7589,200.9,0.0,20/11/2018 15:41:32.797
209672000,51.1232,1.8287,46.0,9.5,20/11/2018 15:41:33.073
305786000,51.4588,0.3486,336.9,0.0,20/11/2018 15:41:33.339
205562000,51.1358,2.7462,300.0,0.0,20/11/2018 15:41:33.440
245445000,51.3773,2.8676,2.9,4.8,20/11/2018 15:41:33.441
